time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,-0.964212455704,-1.98677045295,16.1643512302,6.08628974192,0.163459070881,0.0,-1.48149705175,-2.68884985126,4.70912221416,-0.0676954103715,0.124872730352,0.0,470.1214285596805,467.6695189474006,469.6958612662695,469.9518894290441
2.520000000000002,-1.05590380567,-2.15150834824,16.445632019,6.08219587259,0.170860940319,0.0,-1.57550424702,-2.80278241823,4.66667963645,-0.0693241913428,0.120166614865,0.0,423.91993398647566,423.5298833811841,424.78330202553866,424.6398356308037
2.580000000000002,-1.15342270527,-2.32322952962,16.7246726276,6.07833881422,0.17803520628,0.0,-1.67573066984,-2.92161761969,4.6343821848,-0.0557454586051,0.118353862802,0.0,428.98251569126217,428.8419740524727,426.91678868946144,428.07075342630293
2.640000000000002,-1.2579434179,-2.50312383726,17.0063912271,6.07512131146,0.185673799638,0.0,-1.80895294778,-3.07508139789,4.75516406288,-0.0496912059639,0.140951183948,0.0,476.932987824284,478.669267429103,477.9554020386401,478.4149770538443
2.700000000000002,-1.36954418247,-2.69111350475,17.2896870436,6.07279260155,0.194044453707,0.0,-1.91176661966,-3.19151535184,4.68788063056,-0.022996394404,0.136466156971,0.0,419.2126715260244,418.84205272530886,418.26303808936837,420.5808971646977
2.760000000000002,-1.48799883611,-2.88671372991,17.5716116928,6.07133952985,0.201936609817,0.0,-2.03741290539,-3.32860879038,4.70901764126,-0.0267797719097,0.119204891221,0.0,450.5256667086938,449.14310888012534,448.91633587578207,448.60910839481147
2.820000000000002,-1.61356828279,-3.08999599938,17.8520433074,6.06975732972,0.209116694131,0.0,-2.14883814487,-3.44768349366,4.63857534091,-0.0255629198885,0.120577830887,0.0,420.3210082952869,420.45379159199365,419.090532716201,419.19611702780287
2.880000000000002,-1.74582139918,-3.30034294698,18.1276521382,6.0682956821,0.216035726032,0.0,-2.26019916794,-3.56411231022,4.5483423571,-0.0220591440054,0.101900500341,0.0,413.19389449728544,411.556510152536,413.6982541338541,414.0065853639854
2.940000000000002,-1.88564019658,-3.51846528913,18.4012398239,6.06684255089,0.221987806871,0.0,-2.40093119582,-3.70676204602,4.5706295555,-0.0289312622294,0.0931728635549,0.0,451.5663162540771,450.8698818791013,451.9827375273887,451.42838209449917
3.000000000000002,-2.03502387303,-3.74614431328,18.6804425648,6.06563801919,0.227426945029,0.0,-2.57893096952,-3.88254257454,4.73474453043,-0.00654253068099,0.0850675192952,0.0,497.8297247892954,497.2421107505679,495.25314373433616,496.8974058675735
3.0600000000000023,-2.19363925865,-3.98294446501,18.9628033684,6.06503965359,0.232313687106,0.0,-2.7086950058,-4.01094854696,4.67708714535,-0.0179100543559,0.0729919918698,0.0,429.4143234222213,428.3941062531699,429.7052551064629,428.74043412886243
3.1200000000000023,-2.36065724128,-4.22796771066,19.2438441879,6.06367881947,0.236372923169,0.0,-2.85891572315,-4.1566323906,4.69034110023,-0.0345192026748,0.0539683122789,0.0,454.03370099396614,452.5078225654034,453.9230169347307,452.58786699761947
3.1800000000000024,-2.53707770594,-4.48206158714,19.5268783959,6.0618123715,0.239347676515,0.0,-3.02197724876,-4.31333726367,4.74329588907,-0.0250347666126,0.0389164591394,0.0,468.22588931890715,467.05457316330865,466.6374861907138,467.37711817136534
